date,value,closed,closed_fixed,warty,hoary,breezy,dapper,edgy,feisty,gutsy,hardy,intrepid,jaunty,karmic,lucid,maverick,natty,oneiric,precise,quantal
2008-03-14,56326,89784,55623,1071,1950,3243,6945,3350,8936,13630,17201,0,0,0,0,0,0,0,0,0
2008-03-15,56262,90103,55780,1071,1950,3243,6931,3322,8910,13550,17285,0,0,0,0,0,0,0,0,0
2008-03-16,56386,90226,55861,1071,1950,3243,6923,3315,8894,13530,17460,0,0,0,0,0,0,0,0,0
2008-03-17,56561,90332,55905,1070,1949,3243,6918,3305,8891,13513,17672,0,0,0,0,0,0,0,0,0
2008-03-18,56585,90565,56040,1070,1948,3243,6915,3302,8870,13472,17765,0,0,0,0,0,0,0,0,0
2008-03-19,56718,90728,56116,1070,1947,3243,6913,3300,8862,13455,17928,0,0,0,0,0,0,0,0,0
2008-03-20,56618,91062,56200,1070,1947,3243,6903,3288,8810,13355,18002,0,0,0,0,0,0,0,0,0
2008-03-21,56651,91283,56301,1070,1947,3243,6899,3284,8792,13298,18118,0,0,0,0,0,0,0,0,0
2008-03-22,56830,91465,56417,1070,1946,3242,6899,3281,8787,13276,18329,0,0,0,0,0,0,0,0,0
2008-03-23,56992,91629,56508,1070,1946,3242,6897,3280,8780,13254,18523,0,0,0,0,0,0,0,0,0
2008-03-24,57072,91811,56638,1070,1946,3242,6895,3276,8775,13243,18625,0,0,0,0,0,0,0,0,0
2008-03-25,57220,92032,56741,1070,1946,3242,6890,3273,8767,13223,18809,0,0,0,0,0,0,0,0,0
2008-03-26,57280,92329,56904,1070,1946,3241,6877,3268,8739,13187,18952,0,0,0,0,0,0,0,0,0
2008-03-27,57392,92649,57056,1069,1946,3238,6872,3253,8696,13150,19168,0,0,0,0,0,0,0,0,0
2008-03-28,57519,92880,57180,1068,1945,3236,6865,3246,8683,13119,19357,0,0,0,0,0,0,0,0,0
2008-03-29,57594,93135,57344,1068,1945,3232,6865,3235,8671,13107,19471,0,0,0,0,0,0,0,0,0
2008-03-30,57767,93264,57414,1068,1944,3231,6863,3235,8658,13095,19673,0,0,0,0,0,0,0,0,0
2008-03-31,57927,93401,57483,1068,1943,3229,6859,3230,8637,13086,19875,0,0,0,0,0,0,0,0,0
2008-04-01,58020,93644,57603,1068,1941,3228,6853,3222,8620,13065,20023,0,0,0,0,0,0,0,0,0
2008-04-02,58237,93888,57743,1068,1941,3228,6844,3213,8607,13034,20302,0,0,0,0,0,0,0,0,0
2008-04-03,58352,94154,57870,1068,1941,3223,6832,3204,8586,13007,20491,0,0,0,0,0,0,0,0,0
2008-04-04,58498,94329,57948,1067,1941,3222,6830,3201,8572,12998,20667,0,0,0,0,0,0,0,0,0
2008-04-05,58589,94534,58064,1067,1941,3222,6826,3199,8565,12982,20787,0,0,0,0,0,0,0,0,0
2008-04-06,58798,94713,58172,1067,1941,3221,6823,3196,8556,12956,21038,0,0,0,0,0,0,0,0,0
2008-04-07,59040,94824,58236,1067,1941,3219,6823,3196,8545,12947,21302,0,0,0,0,0,0,0,0,0
2008-04-08,59210,95033,58338,1067,1940,3218,6821,3194,8542,12940,21488,0,0,0,0,0,0,0,0,0
2008-04-09,59315,95327,58526,1067,1939,3217,6816,3187,8533,12910,21646,0,0,0,0,0,0,0,0,0
